Zeit;Kanal A
(ms);(mV)

-21,08499915;-2,97859200
-21,07999915;-3,16498500
-21,07499915;-2,60642200
-21,06999915;-3,53715500
-21,06499915;-3,90994000
-21,05999915;-3,90994000
-21,05499915;-4,09571800
-21,04999915;-3,16498500
-21,04499915;-3,35137800
-21,03999915;-3,53715500
-21,03499915;-3,53715500
-21,02999915;-3,16498500
-21,02499915;-3,35137800
-21,01999915;-3,90994000
-21,01499915;-3,53715500
-21,00999915;-2,97859200
-21,00499915;-3,53715500
-20,99999915;-2,79281500
-20,99499915;-2,60642200
-20,98999915;-3,16498500
-20,98499915;-2,23425200
-20,97999915;-2,60642200
-20,97499915;-2,42002900
-20,96999915;-2,04785900
-20,96499915;-2,23425200
-20,95999915;-2,23425200
-20,95499915;-1,86146600
-20,94999915;-2,04785900
-20,94499915;-1,67568900
-20,93999915;-0,74434050
-20,93499915;-1,30290300
-20,92999915;-0,37217020
-20,92499915;-0,93073320
-20,91999916;-0,18577760
-20,91499916;0,18577760
-20,90999916;0,00000000
-20,90499916;-0,18577760
-20,89999916;0,18577760
-20,89499916;-0,18577760
-20,88999916;0,74434050
-20,88499916;0,55856290
-20,87999916;0,93073320
-20,87499916;0,55856290
-20,86999916;0,93073320
-20,86499916;0,93073320
-20,85999916;1,67568900
-20,85499916;1,86146600
-20,84999916;2,04785900
-20,84499916;1,11712600
-20,83999916;2,23425200
-20,83499916;1,67568900
-20,82999916;2,04785900
-20,82499916;2,42002900
-20,81999916;1,86146600
-20,81499916;2,42002900
-20,80999916;1,67568900
-20,80499916;1,67568900
-20,79999916;1,67568900
-20,79499916;1,48929600
-20,78999916;1,67568900
-20,78499916;1,11712600
-20,77999916;1,86146600
-20,77499916;1,30290300
-20,76999916;1,30290300
-20,76499916;0,93073320
-20,75999916;1,11712600
-20,75499916;0,93073320
-20,74999916;0,93073320
-20,74499916;1,86146600
-20,73999916;1,86146600
-20,73499916;2,04785900
-20,72999916;2,04785900
-20,72499916;2,97859200
-20,71999916;2,79281500
-20,71499916;2,97859200
-20,70999916;2,79281500
-20,70499916;3,16498500
-20,69999916;2,97859200
-20,69499916;3,72354800
-20,68999916;3,72354800
-20,68499916;3,53715500
-20,67999916;3,90994000
-20,67499916;3,16498500
-20,66999916;4,09571800
-20,66499916;3,35137800
-20,65999916;3,72354800
-20,65499916;4,28211100
-20,64999916;4,46850300
-20,64499916;3,35137800
-20,63999916;3,35137800
-20,63499916;2,79281500
-20,62999916;2,97859200
-20,62499916;2,97859200
-20,61999916;3,35137800
-20,61499916;2,97859200
-20,60999916;2,97859200
-20,60499916;2,97859200
-20,59999916;2,97859200
-20,59499916;2,42002900
-20,58999916;2,97859200
-20,58499916;3,35137800
-20,57999916;2,97859200
-20,57499916;3,16498500
-20,56999916;2,60642200
-20,56499916;2,42002900
-20,55999916;2,60642200
-20,55499916;1,67568900
-20,54999916;2,79281500
-20,54499916;2,42002900
-20,53999916;1,67568900
-20,53499916;2,42002900
-20,52999916;2,04785900
-20,52499916;2,04785900
-20,51999917;2,04785900
-20,51499917;1,48929600
-20,50999917;2,04785900
-20,50499917;0,93073320
-20,49999917;1,11712600
-20,49499917;0,93073320
-20,48999917;1,11712600
-20,48499917;0,55856290
-20,47999917;0,18577760
-20,47499917;0,55856290
-20,46999917;0,18577760
-20,46499917;0,00000000
-20,45999917;-0,37217020
-20,45499917;-0,74434050
-20,44999917;-0,37217020
-20,44499917;-1,11712600
-20,43999917;-1,30290300
-20,43499917;-2,04785900
-20,42999917;-1,86146600
-20,42499917;-1,86146600
-20,41999917;-1,86146600
-20,41499917;-2,04785900
-20,40999917;-2,42002900
-20,40499917;-1,86146600
-20,39999917;-2,23425200
-20,39499917;-1,67568900
-20,38999917;-2,04785900
-20,38499917;-1,67568900
-20,37999917;-1,30290300
-20,37499917;-2,04785900
-20,36999917;-3,16498500
-20,36499917;-2,04785900
-20,35999917;-2,60642200
-20,35499917;-2,04785900
-20,34999917;-2,97859200
-20,34499917;-2,23425200
-20,33999917;-2,23425200
-20,33499917;-2,60642200
-20,32999917;-2,42002900
-20,32499917;-2,04785900
-20,31999917;-2,60642200
-20,31499917;-2,23425200
-20,30999917;-2,23425200
-20,30499917;-2,60642200
-20,29999917;-2,97859200
-20,29499917;-3,16498500
-20,28999917;-3,16498500
-20,28499917;-2,97859200
-20,27999917;-3,35137800
-20,27499917;-3,16498500
-20,26999917;-3,72354800
-20,26499917;-3,53715500
-20,25999917;-3,90994000
-20,25499917;-3,90994000
-20,24999917;-3,35137800
-20,24499917;-3,90994000
-20,23999917;-3,90994000
-20,23499917;-4,46850300
-20,22999917;-4,09571800
-20,22499917;-2,97859200
-20,21999917;-3,35137800
-20,21499917;-3,35137800
-20,20999917;-2,60642200
-20,20499917;-3,16498500
-20,19999917;-3,35137800
-20,19499917;-3,53715500
-20,18999917;-2,79281500
-20,18499917;-2,97859200
-20,17999917;-2,97859200
-20,17499917;-2,23425200
-20,16999917;-3,16498500
-20,16499917;-3,16498500
-20,15999917;-2,60642200
-20,15499917;-1,67568900
-20,14999917;-2,60642200
-20,14499917;-1,67568900
-20,13999917;-1,48929600
-20,13499917;-1,30290300
-20,12999917;-0,74434050
-20,12499918;-0,37217020
-20,11999918;-0,55856290
-20,11499918;-0,55856290
-20,10999918;-0,74434050
-20,10499918;0,00000000
-20,09999918;0,93073320
-20,09499918;0,00000000
-20,08999918;0,18577760
-20,08499918;0,00000000
-20,07999918;0,18577760
-20,07499918;0,00000000
-20,06999918;0,74434050
-20,06499918;0,37217020
-20,05999918;0,55856290
-20,05499918;0,93073320
-20,04999918;1,86146600
-20,04499918;2,04785900
-20,03999918;2,42002900
-20,03499918;2,23425200
-20,02999918;1,30290300
-20,02499918;1,67568900
-20,01999918;2,42002900
-20,01499918;1,67568900
-20,00999918;0,93073320
-20,00499918;2,04785900
-19,99999918;1,86146600
-19,99499918;1,11712600
-19,98999918;1,48929600
-19,98499918;1,48929600
-19,97999918;1,86146600
-19,97499918;0,93073320
-19,96999918;1,86146600
-19,96499918;1,11712600
-19,95999918;0,93073320
-19,95499918;0,93073320
-19,94999918;1,48929600
-19,94499918;2,04785900
-19,93999918;1,48929600
-19,93499918;2,04785900
-19,92999918;2,42002900
-19,92499918;1,86146600
-19,91999918;2,79281500
-19,91499918;3,72354800
-19,90999918;2,42002900
-19,90499918;2,42002900
-19,89999918;3,35137800
-19,89499918;3,72354800
-19,88999918;3,53715500
-19,88499918;3,72354800
-19,87999918;3,90994000
-19,87499918;4,46850300
-19,86999918;3,72354800
-19,86499918;3,72354800
-19,85999918;3,90994000
-19,85499918;4,28211100
-19,84999918;3,90994000
-19,84499918;3,72354800
-19,83999918;3,72354800
-19,83499918;3,53715500
-19,82999918;3,53715500
