Zeit;Kanal A
(ms);(mV)

-20,18928489;-5,39923700
-20,18428489;-5,02706700
-20,17928489;-5,95780000
-20,17428489;-6,14419300
-20,16928489;-5,95780000
-20,16428489;-3,90994000
-20,15928489;-7,44709600
-20,15428489;-7,81988100
-20,14928489;-7,44709600
-20,14428489;-7,81988100
-20,13928489;-7,81988100
-20,13428489;-7,81988100
-20,12928489;-6,70275500
-20,12428489;-4,84067400
-20,11928489;-5,21284400
-20,11428489;-3,90994000
-20,10928489;-2,79281500
-20,10428489;-1,86146600
-20,09928489;-1,11712600
-20,09428489;-0,74434050
-20,08928489;-2,04785900
-20,08428489;-0,74434050
-20,07928489;-0,37217020
-20,07428489;-0,74434050
-20,06928489;-0,93073320
-20,06428489;-1,30290300
-20,05928489;-2,04785900
-20,05428489;-2,97859200
-20,04928489;-3,72354800
-20,04428489;-4,09571800
-20,03928489;-5,39923700
-20,03428489;-5,39923700
-20,02928489;-5,58562900
-20,02428489;-5,02706700
-20,01928489;-4,46850300
-20,01428489;-4,28211100
-20,00928489;-2,79281500
-20,00428489;-2,60642200
-19,99928489;-0,93073320
-19,99428489;-0,37217020
-19,98928489;1,11712600
-19,98428489;2,42002900
-19,97928489;3,90994000
-19,97428489;4,65428200
-19,96928489;5,77140700
-19,96428489;6,88853300
-19,95928489;6,70275500
-19,95428489;5,95780000
-19,94928489;5,77140700
-19,94428489;6,14419300
-19,93928489;4,84067400
-19,93428489;3,72354800
-19,92928489;3,16498500
-19,92428489;2,79281500
-19,91928489;2,60642200
-19,91428489;1,48929600
-19,90928489;1,48929600
-19,90428489;2,42002900
-19,89928490;2,60642200
-19,89428490;2,42002900
-19,88928490;2,97859200
-19,88428490;4,28211100
-19,87928490;4,84067400
-19,87428490;4,84067400
-19,86928490;5,95780000
-19,86428490;5,77140700
