Zeit;Kanal A
(ms);(mV)

-22,44374912;2,79281500
-22,43874912;3,35137800
-22,43374912;3,35137800
-22,42874912;2,79281500
-22,42374912;2,23425200
-22,41874912;2,79281500
-22,41374912;2,60642200
-22,40874912;2,79281500
-22,40374912;2,79281500
-22,39874912;2,97859200
-22,39374912;1,86146600
-22,38874912;3,35137800
-22,38374912;2,97859200
-22,37874912;2,60642200
-22,37374912;2,60642200
-22,36874912;2,79281500
-22,36374912;2,04785900
-22,35874912;3,90994000
-22,35374912;2,97859200
-22,34874912;2,79281500
-22,34374912;2,60642200
-22,33874912;2,04785900
-22,33374912;2,97859200
-22,32874912;2,79281500
-22,32374912;2,97859200
-22,31874912;2,04785900
-22,31374912;2,42002900
-22,30874912;2,79281500
-22,30374912;2,04785900
-22,29874912;2,04785900
-22,29374912;2,04785900
-22,28874912;1,48929600
-22,28374912;1,48929600
-22,27874912;2,04785900
-22,27374912;1,11712600
-22,26874912;2,42002900
-22,26374912;1,11712600
-22,25874912;1,67568900
-22,25374912;2,60642200
-22,24874912;2,42002900
-22,24374912;1,86146600
-22,23874912;1,11712600
-22,23374912;2,04785900
-22,22874912;2,04785900
-22,22374912;1,48929600
-22,21874912;1,86146600
-22,21374912;2,23425200
-22,20874912;1,48929600
-22,20374912;1,48929600
-22,19874912;0,93073320
-22,19374912;1,48929600
-22,18874912;1,11712600
-22,18374912;1,86146600
-22,17874912;0,55856290
-22,17374912;2,23425200
-22,16874912;1,48929600
-22,16374912;0,93073320
-22,15874912;0,93073320
-22,15374912;1,30290300
-22,14874912;1,86146600
-22,14374912;0,93073320
-22,13874912;1,11712600
-22,13374912;1,86146600
-22,12874912;0,93073320
-22,12374912;0,55856290
-22,11874912;0,93073320
-22,11374912;0,93073320
-22,10874912;1,11712600
-22,10374913;1,11712600
-22,09874913;1,11712600
-22,09374913;0,93073320
-22,08874913;1,11712600
-22,08374913;0,93073320
-22,07874913;0,74434050
-22,07374913;1,11712600
-22,06874913;1,48929600
-22,06374913;0,18577760
-22,05874913;0,37217020
-22,05374913;0,18577760
-22,04874913;0,93073320
-22,04374913;-0,18577760
-22,03874913;1,11712600
-22,03374913;1,11712600
-22,02874913;0,55856290
-22,02374913;0,55856290
-22,01874913;0,93073320
-22,01374913;1,11712600
-22,00874913;0,55856290
-22,00374913;0,93073320
-21,99874913;0,37217020
-21,99374913;0,93073320
-21,98874913;0,74434050
-21,98374913;0,37217020
-21,97874913;0,74434050
-21,97374913;0,55856290
-21,96874913;0,37217020
-21,96374913;0,37217020
-21,95874913;-0,37217020
-21,95374913;0,00000000
-21,94874913;0,18577760
-21,94374913;0,55856290
-21,93874913;-0,37217020
-21,93374913;0,18577760
-21,92874913;0,55856290
-21,92374913;-0,37217020
-21,91874913;-0,74434050
-21,91374913;-0,37217020
-21,90874913;-0,55856290
-21,90374913;0,18577760
-21,89874913;-0,37217020
-21,89374913;-0,93073320
-21,88874913;-0,74434050
-21,88374913;-0,93073320
-21,87874913;-1,11712600
-21,87374913;-1,67568900
-21,86874913;-0,74434050
-21,86374913;-0,55856290
-21,85874913;-0,93073320
-21,85374913;-0,93073320
-21,84874913;-1,11712600
-21,84374913;-1,11712600
-21,83874913;-1,48929600
-21,83374913;-1,30290300
-21,82874913;-0,74434050
-21,82374913;-1,67568900
-21,81874913;-1,67568900
-21,81374913;-2,04785900
-21,80874913;-1,30290300
-21,80374913;-1,30290300
-21,79874913;-1,30290300
-21,79374913;-1,30290300
-21,78874913;-1,30290300
-21,78374913;-0,93073320
-21,77874913;-1,30290300
-21,77374913;-1,11712600
-21,76874913;-1,48929600
-21,76374913;-1,48929600
-21,75874913;-1,11712600
-21,75374913;-0,74434050
-21,74874913;-0,93073320
-21,74374913;-0,18577760
-21,73874913;-1,30290300
-21,73374913;-0,37217020
-21,72874913;-0,18577760
-21,72374913;-0,18577760
-21,71874913;-0,74434050
-21,71374913;-0,74434050
-21,70874914;-0,55856290
-21,70374914;-0,37217020
-21,69874914;0,00000000
-21,69374914;-0,18577760
-21,68874914;-0,37217020
-21,68374914;0,18577760
-21,67874914;0,18577760
-21,67374914;0,00000000
-21,66874914;0,18577760
-21,66374914;0,18577760
-21,65874914;0,18577760
-21,65374914;0,74434050
-21,64874914;0,55856290
-21,64374914;0,74434050
-21,63874914;1,86146600
-21,63374914;0,37217020
-21,62874914;1,30290300
-21,62374914;1,67568900
-21,61874914;2,04785900
-21,61374914;1,48929600
-21,60874914;1,86146600
-21,60374914;2,04785900
-21,59874914;1,86146600
-21,59374914;1,86146600
-21,58874914;2,04785900
-21,58374914;2,23425200
-21,57874914;2,60642200
-21,57374914;2,79281500
-21,56874914;1,86146600
-21,56374914;2,60642200
-21,55874914;2,04785900
-21,55374914;2,42002900
-21,54874914;2,97859200
-21,54374914;2,04785900
-21,53874914;2,42002900
-21,53374914;2,79281500
-21,52874914;2,97859200
-21,52374914;3,35137800
-21,51874914;2,04785900
-21,51374914;2,42002900
-21,50874914;2,97859200
-21,50374914;2,97859200
-21,49874914;2,97859200
-21,49374914;2,97859200
-21,48874914;3,35137800
-21,48374914;3,35137800
-21,47874914;2,79281500
-21,47374914;2,97859200
-21,46874914;4,28211100
-21,46374914;2,60642200
-21,45874914;2,42002900
-21,45374914;3,35137800
-21,44874914;2,97859200
