Zeit;Kanal A
(ms);(mV)

-22,10999912;5,95780000
-22,10499913;5,77140700
-22,09999913;4,84067400
-22,09499913;5,21284400
-22,08999913;5,58562900
-22,08499913;4,84067400
-22,07999913;5,77140700
-22,07499913;5,58562900
-22,06999913;5,02706700
-22,06499913;4,28211100
-22,05999913;3,72354800
-22,05499913;4,65428200
-22,04999913;5,58562900
-22,04499913;5,21284400
-22,03999913;5,21284400
-22,03499913;5,58562900
-22,02999913;4,65428200
-22,02499913;4,65428200
-22,01999913;3,72354800
-22,01499913;4,09571800
-22,00999913;4,65428200
-22,00499913;4,09571800
-21,99999913;4,28211100
-21,99499913;4,84067400
-21,98999913;4,28211100
-21,98499913;4,65428200
-21,97999913;3,72354800
-21,97499913;4,28211100
-21,96999913;4,46850300
-21,96499913;3,90994000
-21,95999913;4,46850300
-21,95499913;4,65428200
-21,94999913;3,90994000
-21,94499913;3,90994000
-21,93999913;4,84067400
-21,93499913;3,53715500
-21,92999913;3,72354800
-21,92499913;3,90994000
-21,91999913;3,90994000
-21,91499913;3,90994000
-21,90999913;2,79281500
-21,90499913;4,28211100
-21,89999913;3,16498500
-21,89499913;3,35137800
-21,88999913;3,90994000
-21,88499913;4,09571800
-21,87999913;3,90994000
-21,87499913;4,28211100
-21,86999913;3,90994000
-21,86499913;3,90994000
-21,85999913;4,09571800
-21,85499913;3,72354800
-21,84999913;3,72354800
-21,84499913;3,35137800
-21,83999913;3,53715500
-21,83499913;3,53715500
-21,82999913;3,90994000
-21,82499913;3,72354800
-21,81999913;3,35137800
-21,81499913;3,53715500
-21,80999913;3,16498500
-21,80499913;3,35137800
-21,79999913;3,16498500
-21,79499913;2,79281500
-21,78999913;3,35137800
-21,78499913;2,97859200
-21,77999913;3,53715500
-21,77499913;2,97859200
-21,76999913;3,16498500
-21,76499913;2,79281500
-21,75999913;2,42002900
-21,75499913;3,16498500
-21,74999913;3,35137800
-21,74499913;3,16498500
-21,73999913;2,42002900
-21,73499913;2,79281500
-21,72999913;2,79281500
-21,72499913;2,97859200
-21,71999913;2,97859200
-21,71499913;2,60642200
-21,70999914;2,23425200
-21,70499914;2,79281500
-21,69999914;2,79281500
-21,69499914;2,04785900
-21,68999914;2,79281500
-21,68499914;2,97859200
-21,67999914;2,42002900
-21,67499914;2,42002900
-21,66999914;2,42002900
-21,66499914;2,60642200
-21,65999914;2,97859200
-21,65499914;2,04785900
-21,64999914;3,35137800
-21,64499914;2,97859200
-21,63999914;2,60642200
-21,63499914;2,04785900
-21,62999914;2,42002900
-21,62499914;1,11712600
-21,61999914;2,04785900
-21,61499914;2,42002900
-21,60999914;3,53715500
-21,60499914;1,86146600
-21,59999914;2,04785900
-21,59499914;1,86146600
-21,58999914;1,48929600
-21,58499914;2,04785900
-21,57999914;2,42002900
-21,57499914;2,04785900
-21,56999914;1,48929600
-21,56499914;2,04785900
-21,55999914;1,86146600
-21,55499914;2,42002900
-21,54999914;2,04785900
-21,54499914;3,16498500
-21,53999914;2,60642200
-21,53499914;2,79281500
-21,52999914;2,04785900
-21,52499914;2,42002900
-21,51999914;2,04785900
-21,51499914;1,86146600
-21,50999914;2,23425200
-21,50499914;1,67568900
-21,49999914;1,86146600
-21,49499914;2,42002900
-21,48999914;1,48929600
-21,48499914;1,86146600
-21,47999914;1,11712600
-21,47499914;1,48929600
-21,46999914;1,30290300
-21,46499914;1,86146600
-21,45999914;1,67568900
-21,45499914;0,93073320
-21,44999914;1,48929600
-21,44499914;1,11712600
-21,43999914;1,30290300
-21,43499914;1,11712600
-21,42999914;1,11712600
-21,42499914;1,67568900
-21,41999914;1,11712600
-21,41499914;0,55856290
-21,40999914;1,30290300
-21,40499914;1,48929600
-21,39999914;1,67568900
-21,39499914;1,67568900
-21,38999914;0,55856290
-21,38499914;0,93073320
-21,37999914;0,55856290
-21,37499914;1,48929600
-21,36999914;0,55856290
-21,36499914;1,11712600
-21,35999914;1,48929600
-21,35499914;1,48929600
-21,34999914;0,74434050
-21,34499914;1,48929600
-21,33999914;0,93073320
-21,33499914;0,55856290
-21,32999914;0,55856290
-21,32499914;0,93073320
-21,31999914;0,55856290
-21,31499915;1,11712600
-21,30999915;1,11712600
-21,30499915;0,18577760
-21,29999915;1,11712600
-21,29499915;0,93073320
-21,28999915;0,74434050
-21,28499915;-0,18577760
-21,27999915;1,48929600
-21,27499915;0,93073320
-21,26999915;1,11712600
-21,26499915;0,93073320
-21,25999915;0,93073320
-21,25499915;0,37217020
-21,24999915;0,00000000
-21,24499915;0,18577760
-21,23999915;0,55856290
-21,23499915;0,74434050
-21,22999915;-0,74434050
-21,22499915;0,00000000
-21,21999915;-0,37217020
-21,21499915;0,93073320
-21,20999915;0,18577760
-21,20499915;0,18577760
-21,19999915;0,18577760
-21,19499915;0,18577760
-21,18999915;0,55856290
-21,18499915;-0,37217020
-21,17999915;0,93073320
-21,17499915;0,93073320
-21,16999915;0,00000000
-21,16499915;0,18577760
-21,15999915;0,18577760
-21,15499915;0,18577760
-21,14999915;-0,18577760
-21,14499915;0,93073320
-21,13999915;0,18577760
-21,13499915;-0,18577760
-21,12999915;0,00000000
-21,12499915;0,55856290
-21,11999915;0,55856290
-21,11499915;-0,18577760
-21,10999915;0,55856290
-21,10499915;0,93073320
-21,09999915;0,37217020
-21,09499915;0,18577760
-21,08999915;0,93073320
-21,08499915;-0,18577760
-21,07999915;0,93073320
-21,07499915;1,11712600
-21,06999915;0,55856290
-21,06499915;0,37217020
-21,05999915;1,11712600
-21,05499915;0,18577760
-21,04999915;0,37217020
-21,04499915;0,93073320
-21,03999915;0,37217020
-21,03499915;0,55856290
-21,02999915;0,00000000
-21,02499915;0,37217020
-21,01999915;0,74434050
-21,01499915;0,18577760
-21,00999915;0,18577760
-21,00499915;0,55856290
-20,99999915;0,55856290
-20,99499915;0,00000000
-20,98999915;0,18577760
-20,98499915;0,55856290
-20,97999915;0,93073320
-20,97499915;0,55856290
-20,96999915;0,37217020
-20,96499915;0,55856290
-20,95999915;1,11712600
-20,95499915;0,93073320
-20,94999915;-0,18577760
-20,94499915;0,18577760
-20,93999915;0,55856290
-20,93499915;0,18577760
-20,92999915;0,37217020
-20,92499915;1,30290300
-20,91999916;0,93073320
-20,91499916;1,11712600
-20,90999916;0,18577760
-20,90499916;0,00000000
-20,89999916;0,93073320
-20,89499916;0,74434050
-20,88999916;0,37217020
-20,88499916;1,11712600
-20,87999916;0,55856290
-20,87499916;1,30290300
-20,86999916;0,74434050
-20,86499916;0,93073320
-20,85999916;0,93073320
-20,85499916;1,11712600
-20,84999916;0,93073320
-20,84499916;1,11712600
-20,83999916;0,93073320
-20,83499916;1,11712600
-20,82999916;1,11712600
-20,82499916;1,86146600
-20,81999916;2,04785900
-20,81499916;0,93073320
-20,80999916;0,18577760
-20,80499916;1,30290300
-20,79999916;1,11712600
-20,79499916;1,48929600
-20,78999916;1,11712600
-20,78499916;1,11712600
-20,77999916;1,48929600
-20,77499916;1,48929600
-20,76999916;0,93073320
-20,76499916;1,67568900
-20,75999916;2,04785900
-20,75499916;0,93073320
-20,74999916;1,67568900
-20,74499916;1,30290300
-20,73999916;0,93073320
-20,73499916;1,86146600
-20,72999916;1,67568900
-20,72499916;1,11712600
-20,71999916;1,11712600
-20,71499916;1,48929600
-20,70999916;0,93073320
-20,70499916;1,48929600
-20,69999916;0,93073320
-20,69499916;1,30290300
-20,68999916;1,48929600
-20,68499916;1,48929600
-20,67999916;1,48929600
-20,67499916;1,67568900
-20,66999916;1,11712600
-20,66499916;1,30290300
-20,65999916;1,86146600
-20,65499916;1,48929600
-20,64999916;1,48929600
-20,64499916;1,48929600
-20,63999916;1,86146600
-20,63499916;1,86146600
-20,62999916;1,48929600
-20,62499916;2,79281500
-20,61999916;0,55856290
-20,61499916;0,00000000
-20,60999916;1,48929600
-20,60499916;1,30290300
-20,59999916;1,48929600
-20,59499916;1,86146600
-20,58999916;1,48929600
-20,58499916;1,48929600
-20,57999916;1,30290300
-20,57499916;1,48929600
-20,56999916;1,86146600
-20,56499916;1,30290300
-20,55999916;1,48929600
-20,55499916;1,11712600
-20,54999916;1,86146600
-20,54499916;2,42002900
-20,53999916;1,48929600
-20,53499916;2,04785900
-20,52999916;1,86146600
-20,52499916;3,16498500
-20,51999917;1,48929600
-20,51499917;2,04785900
-20,50999917;2,04785900
-20,50499917;1,48929600
-20,49999917;1,48929600
-20,49499917;1,86146600
-20,48999917;1,30290300
-20,48499917;1,48929600
-20,47999917;1,86146600
-20,47499917;2,42002900
-20,46999917;1,86146600
-20,46499917;1,48929600
-20,45999917;1,11712600
-20,45499917;2,04785900
-20,44999917;0,55856290
-20,44499917;1,86146600
-20,43999917;1,48929600
-20,43499917;1,48929600
-20,42999917;1,86146600
-20,42499917;1,11712600
-20,41999917;1,86146600
-20,41499917;1,11712600
-20,40999917;2,04785900
-20,40499917;1,67568900
-20,39999917;1,67568900
-20,39499917;2,23425200
-20,38999917;2,23425200
-20,38499917;1,48929600
-20,37999917;1,11712600
-20,37499917;2,23425200
-20,36999917;1,86146600
-20,36499917;2,04785900
-20,35999917;1,86146600
-20,35499917;1,86146600
-20,34999917;2,04785900
-20,34499917;1,67568900
-20,33999917;2,23425200
-20,33499917;2,04785900
-20,32999917;2,42002900
-20,32499917;2,60642200
-20,31999917;1,67568900
-20,31499917;2,42002900
-20,30999917;2,60642200
-20,30499917;2,04785900
-20,29999917;2,42002900
-20,29499917;2,60642200
-20,28999917;2,97859200
-20,28499917;2,04785900
-20,27999917;1,86146600
-20,27499917;2,79281500
-20,26999917;2,23425200
-20,26499917;2,42002900
-20,25999917;2,79281500
-20,25499917;2,79281500
-20,24999917;2,42002900
-20,24499917;2,97859200
-20,23999917;2,23425200
-20,23499917;2,79281500
-20,22999917;2,79281500
-20,22499917;3,72354800
-20,21999917;2,97859200
-20,21499917;3,16498500
-20,20999917;3,35137800
-20,20499917;3,35137800
-20,19999917;3,16498500
-20,19499917;3,16498500
-20,18999917;2,04785900
-20,18499917;3,35137800
-20,17999917;3,53715500
-20,17499917;2,97859200
-20,16999917;2,79281500
-20,16499917;2,97859200
-20,15999917;2,79281500
-20,15499917;2,97859200
-20,14999917;3,53715500
-20,14499917;2,79281500
-20,13999917;3,72354800
-20,13499917;2,97859200
-20,12999917;2,97859200
-20,12499918;3,35137800
-20,11999918;3,72354800
-20,11499918;3,53715500
-20,10999918;3,35137800
-20,10499918;3,16498500
-20,09999918;3,72354800
-20,09499918;3,90994000
-20,08999918;4,28211100
-20,08499918;4,65428200
-20,07999918;3,35137800
-20,07499918;3,90994000
-20,06999918;4,65428200
-20,06499918;3,90994000
-20,05999918;3,90994000
-20,05499918;3,53715500
-20,04999918;4,28211100
-20,04499918;3,90994000
-20,03999918;3,72354800
-20,03499918;4,28211100
-20,02999918;3,72354800
-20,02499918;4,84067400
-20,01999918;4,28211100
-20,01499918;4,09571800
-20,00999918;4,09571800
-20,00499918;4,09571800
-19,99999918;3,90994000
-19,99499918;3,72354800
-19,98999918;3,90994000
-19,98499918;4,28211100
-19,97999918;4,65428200
-19,97499918;4,09571800
-19,96999918;4,28211100
-19,96499918;4,84067400
-19,95999918;4,28211100
-19,95499918;4,28211100
-19,94999918;4,28211100
-19,94499918;4,65428200
-19,93999918;3,53715500
-19,93499918;4,28211100
-19,92999918;4,84067400
-19,92499918;4,65428200
-19,91999918;4,84067400
-19,91499918;4,65428200
-19,90999918;4,28211100
-19,90499918;4,65428200
-19,89999918;4,46850300
