Zeit;Kanal A
(ms);(mV)

-22,69857054;5,77140700
-22,69357054;5,39923700
-22,68857054;4,65428200
-22,68357054;5,58562900
-22,67857054;3,90994000
-22,67357054;4,84067400
-22,66857054;4,84067400
-22,66357054;5,58562900
-22,65857054;5,21284400
-22,65357054;4,84067400
-22,64857054;4,28211100
-22,64357054;5,21284400
-22,63857054;4,09571800
-22,63357054;5,21284400
-22,62857054;4,84067400
-22,62357054;4,65428200
-22,61857054;5,02706700
-22,61357054;4,46850300
-22,60857054;4,84067400
-22,60357054;4,46850300
-22,59857054;5,02706700
-22,59357054;4,28211100
-22,58857054;3,90994000
-22,58357054;5,21284400
-22,57857054;3,90994000
-22,57357054;4,65428200
-22,56857054;4,28211100
-22,56357054;5,02706700
-22,55857054;3,72354800
-22,55357054;3,35137800
-22,54857054;4,65428200
-22,54357054;4,28211100
-22,53857054;4,46850300
-22,53357054;4,09571800
-22,52857054;4,09571800
-22,52357054;3,72354800
-22,51857054;4,28211100
-22,51357054;3,35137800
-22,50857054;3,90994000
-22,50357054;3,16498500
-22,49857054;4,28211100
-22,49357054;4,28211100
-22,48857054;4,28211100
-22,48357054;3,16498500
-22,47857054;3,90994000
-22,47357054;3,35137800
-22,46857054;3,35137800
-22,46357054;3,35137800
-22,45857054;3,53715500
-22,45357054;2,79281500
-22,44857054;3,16498500
-22,44357055;3,35137800
-22,43857055;3,90994000
-22,43357055;3,35137800
-22,42857055;3,35137800
-22,42357055;3,35137800
-22,41857055;3,35137800
-22,41357055;3,35137800
-22,40857055;3,16498500
-22,40357055;3,35137800
-22,39857055;3,72354800
-22,39357055;3,35137800
-22,38857055;3,35137800
-22,38357055;2,97859200
-22,37857055;3,16498500
-22,37357055;3,53715500
-22,36857055;2,23425200
-22,36357055;2,42002900
-22,35857055;2,42002900
-22,35357055;2,60642200
-22,34857055;2,23425200
-22,34357055;2,79281500
-22,33857055;1,86146600
-22,33357055;2,42002900
-22,32857055;1,11712600
-22,32357055;2,04785900
-22,31857055;3,35137800
-22,31357055;3,53715500
-22,30857055;2,04785900
-22,30357055;2,60642200
-22,29857055;2,42002900
-22,29357055;2,79281500
-22,28857055;0,74434050
-22,28357055;1,86146600
-22,27857055;2,04785900
-22,27357055;1,48929600
-22,26857055;1,86146600
-22,26357055;2,79281500
-22,25857055;2,42002900
-22,25357055;1,86146600
-22,24857055;1,86146600
-22,24357055;2,60642200
-22,23857055;2,04785900
-22,23357055;1,86146600
-22,22857055;1,86146600
-22,22357055;2,60642200
-22,21857055;2,60642200
-22,21357055;2,79281500
-22,20857055;2,60642200
-22,20357055;1,67568900
-22,19857055;2,23425200
-22,19357055;2,60642200
-22,18857055;1,86146600
-22,18357055;2,42002900
-22,17857055;2,79281500
-22,17357055;2,79281500
-22,16857055;2,42002900
-22,16357055;2,23425200
-22,15857055;1,86146600
-22,15357055;2,04785900
-22,14857055;2,42002900
-22,14357055;2,04785900
-22,13857055;2,42002900
-22,13357055;2,42002900
-22,12857055;2,42002900
-22,12357055;2,42002900
-22,11857055;2,60642200
-22,11357055;1,86146600
-22,10857055;2,42002900
-22,10357055;2,42002900
-22,09857055;1,86146600
-22,09357055;2,04785900
-22,08857055;2,04785900
-22,08357055;2,04785900
-22,07857055;0,74434050
-22,07357055;2,04785900
-22,06857055;2,42002900
-22,06357055;2,79281500
-22,05857055;2,04785900
-22,05357055;1,86146600
-22,04857056;2,04785900
-22,04357056;1,48929600
-22,03857056;2,79281500
-22,03357056;2,79281500
-22,02857056;2,79281500
-22,02357056;2,42002900
-22,01857056;3,35137800
