Zeit;Kanal A
(ms);(mV)

-9,73749944;-3,53715500
-9,73249944;-3,90994000
-9,72749944;-3,16498500
-9,72249944;-2,97859200
-9,71749944;-3,16498500
-9,71249944;-3,35137800
-9,70749944;-2,60642200
-9,70249944;-2,23425200
-9,69749944;-2,60642200
-9,69249944;-2,60642200
-9,68749944;-1,67568900
-9,68249944;-2,04785900
-9,67749944;-2,04785900
-9,67249944;-2,04785900
-9,66749944;-2,04785900
-9,66249944;-1,30290300
-9,65749944;-2,04785900
-9,65249944;-2,04785900
-9,64749944;-1,67568900
-9,64249944;-2,23425200
-9,63749944;-2,42002900
-9,63249944;-3,16498500
-9,62749944;-2,60642200
-9,62249944;-2,60642200
-9,61749944;-2,23425200
-9,61249944;-2,23425200
-9,60749944;-2,60642200
-9,60249944;-2,97859200
-9,59749944;-2,60642200
-9,59249944;-2,42002900
-9,58749944;-2,60642200
-9,58249944;-2,23425200
-9,57749944;-2,23425200
-9,57249944;-3,53715500
-9,56749944;-2,60642200
-9,56249944;-3,53715500
-9,55749944;-3,90994000
-9,55249944;-3,72354800
-9,54749944;-3,16498500
-9,54249944;-3,53715500
-9,53749944;-3,90994000
-9,53249944;-4,28211100
-9,52749944;-4,46850300
-9,52249944;-3,16498500
-9,51749944;-4,28211100
-9,51249944;-4,46850300
-9,50749944;-4,09571800
-9,50249944;-3,90994000
-9,49749944;-3,53715500
-9,49249944;-4,09571800
-9,48749944;-3,72354800
-9,48249944;-3,16498500
-9,47749944;-3,53715500
-9,47249944;-3,53715500
-9,46749944;-3,53715500
-9,46249944;-2,42002900
-9,45749944;-2,23425200
-9,45249944;-2,79281500
-9,44749944;-2,97859200
-9,44249944;-1,48929600
-9,43749945;-2,23425200
-9,43249945;-2,79281500
-9,42749945;-2,04785900
-9,42249945;-1,30290300
-9,41749945;-0,74434050
-9,41249945;-1,11712600
-9,40749945;-1,30290300
-9,40249945;-0,55856290
-9,39749945;-1,11712600
-9,39249945;-1,30290300
-9,38749945;-1,86146600
-9,38249945;-0,93073320
-9,37749945;-0,37217020
-9,37249945;-0,55856290
-9,36749945;-0,74434050
-9,36249945;0,00000000
-9,35749945;0,55856290
-9,35249945;0,93073320
-9,34749945;1,11712600
-9,34249945;0,18577760
-9,33749945;0,18577760
-9,33249945;0,18577760
-9,32749945;0,55856290
-9,32249945;1,11712600
-9,31749945;0,93073320
-9,31249945;0,00000000
-9,30749945;0,55856290
-9,30249945;1,11712600
-9,29749945;1,67568900
-9,29249945;0,74434050
-9,28749945;0,93073320
-9,28249945;1,11712600
-9,27749945;1,11712600
-9,27249945;0,74434050
-9,26749945;0,93073320
-9,26249945;1,30290300
-9,25749945;0,93073320
-9,25249945;1,48929600
-9,24749945;0,74434050
-9,24249945;1,30290300
-9,23749945;2,04785900
-9,23249945;0,55856290
-9,22749945;1,11712600
-9,22249945;0,74434050
-9,21749945;2,42002900
-9,21249945;1,48929600
-9,20749945;1,48929600
-9,20249945;1,48929600
-9,19749945;1,11712600
-9,19249945;0,74434050
-9,18749945;0,93073320
-9,18249945;0,74434050
-9,17749945;2,04785900
-9,17249945;0,93073320
-9,16749945;0,55856290
-9,16249945;1,11712600
-9,15749945;1,48929600
-9,15249945;0,93073320
-9,14749945;0,93073320
-9,14249945;0,18577760
-9,13749945;1,48929600
-9,13249945;1,67568900
-9,12749945;0,93073320
-9,12249945;1,11712600
-9,11749945;1,67568900
-9,11249945;1,30290300
-9,10749945;0,74434050
-9,10249945;1,11712600
-9,09749945;1,30290300
-9,09249945;1,11712600
-9,08749945;1,48929600
-9,08249945;2,04785900
-9,07749945;1,30290300
-9,07249945;1,48929600
-9,06749945;0,93073320
-9,06249945;1,48929600
-9,05749945;1,48929600
-9,05249945;1,30290300
-9,04749945;1,30290300
-9,04249945;2,23425200
-9,03749946;1,67568900
-9,03249946;1,86146600
-9,02749946;1,86146600
-9,02249946;1,67568900
-9,01749946;1,48929600
-9,01249946;1,48929600
-9,00749946;2,04785900
-9,00249946;1,67568900
-8,99749946;1,67568900
-8,99249946;1,67568900
-8,98749946;1,48929600
-8,98249946;1,48929600
-8,97749946;2,04785900
-8,97249946;1,86146600
-8,96749946;1,67568900
-8,96249946;2,04785900
-8,95749946;2,23425200
-8,95249946;2,42002900
-8,94749946;2,04785900
-8,94249946;2,23425200
-8,93749946;2,97859200
-8,93249946;2,04785900
-8,92749946;2,60642200
-8,92249946;2,79281500
-8,91749946;2,97859200
-8,91249946;2,97859200
-8,90749946;2,04785900
-8,90249946;3,35137800
-8,89749946;2,04785900
-8,89249946;2,97859200
-8,88749946;2,79281500
-8,88249946;2,79281500
-8,87749946;3,35137800
-8,87249946;2,97859200
-8,86749946;2,97859200
-8,86249946;2,97859200
-8,85749946;2,60642200
-8,85249946;3,53715500
-8,84749946;3,53715500
-8,84249946;2,04785900
-8,83749946;2,79281500
-8,83249946;2,97859200
-8,82749946;2,79281500
-8,82249946;2,97859200
-8,81749946;3,16498500
-8,81249946;2,97859200
-8,80749946;2,42002900
-8,80249946;2,42002900
-8,79749946;2,97859200
-8,79249946;2,42002900
-8,78749946;1,67568900
-8,78249946;2,23425200
-8,77749946;2,23425200
-8,77249946;2,79281500
-8,76749946;1,30290300
-8,76249946;1,67568900
-8,75749946;2,04785900
-8,75249946;2,04785900
-8,74749946;1,86146600
-8,74249946;1,30290300
-8,73749946;1,11712600
-8,73249946;2,04785900
-8,72749946;1,48929600
-8,72249946;1,11712600
-8,71749946;1,86146600
-8,71249946;1,30290300
-8,70749946;1,86146600
-8,70249946;1,11712600
-8,69749946;1,67568900
-8,69249946;1,86146600
-8,68749946;1,48929600
-8,68249946;1,11712600
-8,67749946;2,04785900
-8,67249946;1,48929600
-8,66749946;1,30290300
-8,66249946;2,04785900
-8,65749946;1,11712600
-8,65249946;1,67568900
-8,64749946;1,67568900
-8,64249947;1,30290300
-8,63749947;1,86146600
-8,63249947;2,04785900
-8,62749947;2,42002900
-8,62249947;1,67568900
-8,61749947;2,42002900
-8,61249947;2,79281500
-8,60749947;2,04785900
-8,60249947;1,48929600
-8,59749947;1,48929600
-8,59249947;2,04785900
-8,58749947;1,67568900
-8,58249947;1,86146600
-8,57749947;1,67568900
-8,57249947;1,30290300
-8,56749947;1,48929600
-8,56249947;1,48929600
-8,55749947;1,30290300
-8,55249947;0,93073320
-8,54749947;1,48929600
-8,54249947;0,55856290
-8,53749947;1,11712600
